,Длительность перехода из Электросварочный стан в Буфер_plan,Длительность перехода из Электросравочный стан в Буфер_fact,Длительность перехода из Буфера на Кромкообрабатывающие станки_plan,Длительность перехода из Буфера на Кромкообрабатывающие станки_fact,Длительность перехода из Кромкообрабатывающие станки в Буфер.1_plan,Длительность перехода из Кромкообрабатывающие станки в Буфер.1_fact,Длительность перехода из Буфер.1 на Термообработку_plan,Длительность перехода из Буфер.1 на Термообработку_fact,Длительность перехода из Термообработка в Буфер.2_plan,Длительность перехода из Термообработка в Буфер.2_fact,Длительность перехода из Буфер.2 на Испытания_plan,Длительность перехода из Буфер.2 на Испытания_fact,Длительность перехода из Испытания на Склад готовой продукции_plan,Длительность перехода из Испытания на Склад готовой продукции_fact
,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
Номер заказа,,,,,,,,,,,,,,
255,22 days 19:12:00,33 days 15:24:00,0 days 03:38:52.800000,5 days 06:06:00,4 days 18:00:00,8 days 10:53:00,1 days 03:21:36,6 days 01:40:00,6 days 11:02:24,9 days 21:02:00,0 days 03:38:52.800000,2 days 03:24:00,3 days 00:57:36,4 days 19:16:00
256,25 days 04:48:00,36 days 09:53:00,0 days 04:01:55.200000,6 days 12:00:00,5 days 06:00:00,8 days 17:37:00,1 days 06:14:24,7 days 09:39:00,7 days 03:21:36,10 days 03:44:00,0 days 04:01:55.200000,2 days 12:27:00,3 days 08:38:24,5 days 21:48:00
257,20 days 09:36:00,27 days 05:54:00,0 days 03:15:50.400000,5 days 04:32:00,4 days 06:00:00,7 days 10:27:00,1 days 00:28:48,5 days 20:17:00,5 days 18:43:12,8 days 05:21:00,0 days 03:15:50.400000,2 days 16:06:00,2 days 17:16:48,4 days 15:57:00
258,19 days 04:48:00,27 days 03:10:00,0 days 03:04:19.200000,4 days 15:14:00,4 days 00:00:00,6 days 20:46:00,0 days 23:02:24,6 days 01:18:00,5 days 10:33:36,7 days 12:25:00,0 days 03:04:19.200000,2 days 12:23:00,2 days 13:26:24,3 days 21:40:00
259,19 days 12:00:00,28 days 08:30:00,0 days 03:07:12,5 days 00:34:00,4 days 01:30:00,6 days 23:35:00,0 days 23:24:00,5 days 00:30:00,5 days 12:36:00,7 days 02:42:00,0 days 03:07:12,2 days 08:58:00,2 days 14:24:00,4 days 05:28:00
260,21 days 07:12:00,30 days 00:20:00,0 days 03:24:28.800000,4 days 14:39:00,4 days 10:30:00,7 days 12:01:00,1 days 01:33:36,6 days 13:21:00,6 days 00:50:24,8 days 15:20:00,0 days 03:24:28.800000,2 days 02:41:00,2 days 20:09:36,4 days 11:07:00
261,27 days 07:12:00,38 days 09:29:00,0 days 04:22:04.800000,5 days 23:46:00,5 days 16:30:00,10 days 00:07:00,1 days 08:45:36,7 days 17:42:00,7 days 17:38:24,10 days 08:49:00,0 days 04:22:04.800000,3 days 00:29:00,3 days 15:21:36,5 days 13:01:00
262,22 days 04:48:00,31 days 17:41:00,0 days 03:33:07.200000,5 days 10:07:00,4 days 15:00:00,7 days 17:06:00,1 days 02:38:24,6 days 17:47:00,6 days 06:57:36,8 days 15:53:00,0 days 03:33:07.200000,2 days 02:34:00,2 days 23:02:24,4 days 05:09:00
263,28 days 04:48:00,42 days 13:03:00,0 days 04:30:43.200000,5 days 08:28:00,5 days 21:00:00,9 days 10:13:00,1 days 09:50:24,7 days 19:36:00,7 days 23:45:36,11 days 14:19:00,0 days 04:30:43.200000,3 days 06:08:00,3 days 18:14:24,6 days 16:49:00
264,23 days 02:24:00,32 days 20:41:00,0 days 03:41:45.600000,4 days 21:59:00,4 days 19:30:00,8 days 07:26:00,1 days 03:43:12,7 days 17:40:00,6 days 13:04:48,8 days 16:20:00,0 days 03:41:45.600000,2 days 00:30:00,3 days 01:55:12,4 days 13:20:00
265,20 days 02:24:00,30 days 19:34:00,0 days 03:12:57.600000,4 days 07:19:00,4 days 04:30:00,6 days 20:53:00,1 days 00:07:12,5 days 11:24:00,5 days 16:40:48,7 days 19:55:00,0 days 03:12:57.600000,1 days 20:14:00,2 days 16:19:12,4 days 06:36:00
266,25 days 19:12:00,37 days 20:55:00,0 days 04:07:40.800000,6 days 14:02:00,5 days 09:00:00,8 days 20:03:00,1 days 06:57:36,7 days 07:03:00,7 days 07:26:24,9 days 17:46:00,0 days 04:07:40.800000,2 days 23:12:00,3 days 10:33:36,5 days 10:30:00
267,27 days 07:12:00,39 days 14:34:00,0 days 04:22:04.800000,7 days 14:19:00,5 days 16:30:00,8 days 22:00:00,1 days 08:45:36,7 days 07:38:00,7 days 17:38:24,10 days 22:52:00,0 days 04:22:04.800000,3 days 03:16:00,3 days 15:21:36,5 days 12:38:00
268,24 days 14:24:00,36 days 04:20:00,0 days 03:56:09.600000,5 days 15:24:00,5 days 03:00:00,8 days 00:25:00,1 days 05:31:12,7 days 14:31:00,6 days 23:16:48,10 days 13:58:00,0 days 03:56:09.600000,1 days 22:44:00,3 days 06:43:12,5 days 01:26:00
269,20 days 16:48:00,30 days 02:25:00,0 days 03:18:43.200000,5 days 11:54:00,4 days 07:30:00,7 days 00:13:00,1 days 00:50:24,5 days 16:48:00,5 days 20:45:36,8 days 01:12:00,0 days 03:18:43.200000,2 days 06:32:00,2 days 18:14:24,4 days 14:13:00
270,25 days 12:00:00,36 days 22:42:00,0 days 04:04:48,6 days 19:14:00,5 days 07:30:00,8 days 19:24:00,1 days 06:36:00,6 days 17:27:00,7 days 05:24:00,9 days 10:34:00,0 days 04:04:48,2 days 18:51:00,3 days 09:36:00,5 days 10:55:00
271,22 days 19:12:00,32 days 20:41:00,0 days 03:38:52.800000,5 days 23:17:00,4 days 18:00:00,7 days 15:38:00,1 days 03:21:36,6 days 11:30:00,6 days 11:02:24,9 days 10:51:00,0 days 03:38:52.800000,2 days 13:05:00,3 days 00:57:36,4 days 22:29:00
272,20 days 02:24:00,29 days 14:27:00,0 days 03:12:57.600000,4 days 11:49:00,4 days 04:30:00,6 days 17:20:00,1 days 00:07:12,5 days 13:13:00,5 days 16:40:48,8 days 00:18:00,0 days 03:12:57.600000,2 days 05:23:00,2 days 16:19:12,4 days 11:33:00
273,20 days 09:36:00,28 days 17:37:00,0 days 03:15:50.400000,4 days 21:43:00,4 days 06:00:00,7 days 00:01:00,1 days 00:28:48,6 days 06:47:00,5 days 18:43:12,8 days 06:31:00,0 days 03:15:50.400000,1 days 17:52:00,2 days 17:16:48,4 days 03:04:00
274,19 days 04:48:00,30 days 02:07:00,0 days 03:04:19.201000,5 days 10:02:00,4 days 00:00:00,6 days 14:53:00,0 days 23:02:23.999000,5 days 06:13:00,5 days 10:33:36,7 days 05:28:00,0 days 03:04:19.200000,1 days 17:47:00,2 days 13:26:24,3 days 21:20:00
275,19 days 12:00:00,28 days 10:35:00,0 days 03:07:12,3 days 16:50:00,4 days 01:30:00,6 days 20:21:00,0 days 23:24:00,6 days 10:34:00,5 days 12:36:00,7 days 02:03:00,0 days 03:07:12,3 days 01:38:00,2 days 14:24:00,3 days 21:28:00
276,20 days 09:36:00,29 days 08:15:00,0 days 03:15:50.400000,4 days 08:47:00,4 days 06:00:00,6 days 19:06:00,1 days 00:28:48,5 days 21:12:00,5 days 18:43:12,8 days 06:05:00,0 days 03:15:50.400000,2 days 06:46:00,2 days 17:16:48,4 days 07:36:00
277,20 days 02:24:00,29 days 19:09:00,0 days 03:12:57.600000,4 days 12:57:00,4 days 04:30:00,6 days 14:39:00,1 days 00:07:12,5 days 19:41:00,5 days 16:40:48,8 days 05:43:00,0 days 03:12:57.600000,2 days 14:05:00,2 days 16:19:12,4 days 05:51:00
278,21 days 00:00:00,31 days 13:59:00,0 days 03:21:36,5 days 07:48:00,4 days 09:00:00,7 days 22:29:00,1 days 01:12:00,5 days 09:44:00,5 days 22:48:00,8 days 03:30:00,0 days 03:21:36,2 days 00:14:00,2 days 19:12:00,4 days 01:27:00
279,15 days 21:36:00,21 days 22:44:00,0 days 02:32:38.400000,4 days 07:53:00,3 days 07:30:00,6 days 02:40:00,0 days 19:04:48,4 days 17:27:00,4 days 12:07:12,5 days 20:19:00,0 days 02:32:38.400000,1 days 21:53:00,2 days 02:52:48,2 days 23:51:00
280,15 days 00:00:00,22 days 06:21:00,0 days 02:24:00,4 days 00:20:00,3 days 03:00:00,5 days 02:51:00,0 days 18:00:00,3 days 16:22:00,4 days 06:00:00,5 days 22:23:00,0 days 02:24:00,1 days 10:00:00,2 days 00:00:00,3 days 05:41:00
281,14 days 02:24:00,21 days 02:08:00,0 days 02:15:21.600000,3 days 04:55:00,2 days 22:30:00,5 days 04:00:00,0 days 16:55:12,3 days 06:36:00,3 days 23:52:48,5 days 04:34:00,0 days 02:15:21.600000,1 days 09:00:00,1 days 21:07:12,2 days 22:19:00
282,14 days 09:36:00,21 days 01:22:00,0 days 02:18:14.400000,3 days 17:09:00,3 days 00:00:00,4 days 21:33:00,0 days 17:16:48,3 days 10:20:00,4 days 01:55:12,5 days 21:12:00,0 days 02:18:14.400000,0 days 20:52:00,1 days 22:04:48,3 days 03:01:00
283,16 days 04:48:00,23 days 20:17:00,0 days 02:35:31.200000,3 days 12:34:00,3 days 09:00:00,5 days 18:24:00,0 days 19:26:24,4 days 13:27:00,4 days 14:09:36,6 days 01:18:00,0 days 02:35:31.200000,1 days 13:42:00,2 days 03:50:24,3 days 13:11:00
284,17 days 02:24:00,24 days 16:09:00,0 days 02:44:09.600000,4 days 02:22:00,3 days 13:30:00,6 days 01:43:00,0 days 20:31:12,4 days 22:14:00,4 days 20:16:48,6 days 08:27:00,0 days 02:44:09.600000,1 days 13:33:00,2 days 06:43:12,3 days 08:58:00
285,12 days 07:12:00,18 days 07:58:00,0 days 01:58:04.800000,2 days 01:51:00,2 days 13:30:00,4 days 07:56:00,0 days 14:45:36,3 days 03:56:00,3 days 11:38:24,4 days 15:48:00,0 days 01:58:04.800000,1 days 06:38:00,1 days 15:21:36,3 days 03:20:00
286,14 days 02:24:00,20 days 09:12:00,0 days 02:15:21.600000,2 days 22:17:00,2 days 22:30:00,4 days 19:05:00,0 days 16:55:12,3 days 19:57:00,3 days 23:52:48,5 days 13:32:00,0 days 02:15:21.600000,1 days 01:55:00,1 days 21:07:12,3 days 10:19:00
287,11 days 09:36:00,16 days 00:11:00,0 days 01:49:26.400000,2 days 09:49:00,2 days 09:00:00,3 days 19:21:00,0 days 13:40:48,3 days 04:18:00,3 days 05:31:12,4 days 04:20:00,0 days 01:49:26.400000,1 days 06:17:00,1 days 12:28:48,2 days 08:52:00
288,18 days 07:12:00,26 days 06:19:00,0 days 02:55:40.800000,4 days 12:04:00,3 days 19:30:00,6 days 14:24:00,0 days 21:57:36,4 days 17:57:00,5 days 04:26:24,7 days 01:38:00,0 days 02:55:40.800000,1 days 20:56:00,2 days 10:33:36,4 days 05:47:00
289,9 days 21:36:00,14 days 20:27:00,0 days 01:35:02.400000,2 days 11:11:00,2 days 01:30:00,3 days 03:12:00,0 days 11:52:48,3 days 09:06:00,2 days 19:19:12,3 days 13:34:00,0 days 01:35:02.400000,0 days 20:02:00,1 days 07:40:48,2 days 04:13:00
290,13 days 19:12:00,19 days 02:05:00,0 days 02:12:28.800000,3 days 13:25:00,2 days 21:00:00,5 days 03:56:00,0 days 16:33:36,3 days 17:34:00,3 days 21:50:24,5 days 06:01:00,0 days 02:12:28.800000,1 days 14:04:00,1 days 20:09:36,3 days 04:06:00
291,12 days 14:24:00,18 days 20:56:00,0 days 02:00:57.600000,2 days 10:50:00,2 days 15:00:00,4 days 06:24:00,0 days 15:07:12,4 days 07:21:00,3 days 13:40:48,4 days 14:01:00,0 days 02:00:57.600000,0 days 21:40:00,1 days 16:19:12,2 days 18:08:00
292,13 days 12:00:00,19 days 18:26:00,0 days 02:09:36,3 days 02:40:00,2 days 19:30:00,4 days 19:01:00,0 days 16:12:00,3 days 19:42:00,3 days 19:48:00,4 days 19:05:00,0 days 02:09:36,1 days 11:40:00,1 days 19:12:00,2 days 21:28:00
293,10 days 19:12:00,15 days 03:33:00,0 days 01:43:40.800000,3 days 05:04:00,2 days 06:00:00,3 days 12:10:00,0 days 12:57:36,3 days 07:43:00,3 days 01:26:24,3 days 19:58:00,0 days 01:43:40.800000,1 days 01:00:00,1 days 10:33:36,2 days 06:08:00
294,10 days 19:12:00,16 days 05:26:00,0 days 01:43:40.800000,2 days 13:35:00,2 days 06:00:00,3 days 17:19:00,0 days 12:57:36,3 days 02:20:00,3 days 01:26:24,4 days 04:13:00,0 days 01:43:40.800000,1 days 01:29:00,1 days 10:33:36,1 days 23:31:00
295,7 days 19:12:00,11 days 04:49:00,0 days 01:14:52.800000,1 days 23:03:00,1 days 15:00:00,3 days 00:24:00,0 days 09:21:36,2 days 08:31:00,2 days 05:02:24,2 days 19:50:00,0 days 01:14:52.800000,0 days 17:52:00,1 days 00:57:36,1 days 10:14:00
296,5 days 09:36:00,7 days 18:14:00,0 days 00:51:50.400000,2 days 05:14:00,1 days 03:00:00,1 days 20:34:00,0 days 06:28:48,1 days 09:26:00,1 days 12:43:12,2 days 04:57:00,0 days 00:51:50.400000,0 days 03:08:00,0 days 17:16:48,1 days 03:14:00
297,9 days 21:36:00,14 days 19:08:00,0 days 01:35:02.400000,1 days 23:46:00,2 days 01:30:00,3 days 06:32:00,0 days 11:52:48,3 days 02:36:00,2 days 19:19:12,4 days 02:42:00,0 days 01:35:02.400000,0 days 22:10:00,1 days 07:40:48,2 days 04:25:00
298,8 days 16:48:00,13 days 10:01:00,0 days 01:23:31.200000,2 days 05:40:00,1 days 19:30:00,2 days 23:55:00,0 days 10:26:24,2 days 11:47:00,2 days 11:09:36,3 days 02:36:00,0 days 01:23:31.200000,0 days 17:13:00,1 days 03:50:24,1 days 20:20:00
299,9 days 00:00:00,12 days 02:46:00,0 days 01:26:24,2 days 20:56:00,1 days 21:00:00,2 days 20:44:00,0 days 10:48:00,2 days 13:55:00,2 days 13:12:00,3 days 15:30:00,0 days 01:26:24,1 days 11:52:00,1 days 04:48:00,1 days 23:34:00
300,8 days 09:36:00,12 days 15:46:00,0 days 01:20:38.400000,1 days 23:19:00,1 days 18:00:00,3 days 05:32:00,0 days 10:04:48,2 days 00:33:00,2 days 09:07:12,3 days 09:54:00,0 days 01:20:38.400000,0 days 18:40:00,1 days 02:52:48,1 days 22:41:00
301,4 days 12:00:00,6 days 18:14:00,0 days 00:43:12,0 days 23:48:00,0 days 22:30:00,1 days 08:36:00,0 days 05:24:00,1 days 02:35:00,1 days 06:36:00,1 days 20:52:00,0 days 00:43:12,0 days 06:47:00,0 days 14:24:00,1 days 00:44:00
302,8 days 02:24:00,12 days 04:07:00,0 days 01:17:45.600000,1 days 19:21:00,1 days 16:30:00,2 days 15:29:00,0 days 09:43:12,2 days 12:37:00,2 days 07:04:48,3 days 00:07:00,0 days 01:17:45.600000,0 days 14:40:00,1 days 01:55:12,1 days 15:26:00
303,8 days 02:24:00,12 days 17:18:00,0 days 01:17:45.600000,1 days 03:59:00,1 days 16:30:00,2 days 20:59:00,0 days 09:43:12,1 days 21:58:00,2 days 07:04:48,3 days 14:25:00,0 days 01:17:45.600000,0 days 10:28:00,1 days 01:55:12,1 days 15:41:00
304,7 days 04:48:00,10 days 18:29:00,0 days 01:09:07.200000,1 days 08:40:00,1 days 12:00:00,2 days 19:45:00,0 days 08:38:24,2 days 02:00:00,2 days 00:57:36,2 days 22:56:00,0 days 01:09:07.200000,0 days 09:25:00,0 days 23:02:24,1 days 11:35:00
305,8 days 09:36:00,12 days 02:05:00,0 days 01:20:38.400000,2 days 06:50:00,1 days 18:00:00,2 days 21:25:00,0 days 10:04:48,2 days 05:07:00,2 days 09:07:12,3 days 11:05:00,0 days 01:20:38.400000,0 days 17:01:00,1 days 02:52:48,1 days 17:14:00
306,5 days 09:36:00,8 days 04:11:00,0 days 00:51:50.400000,1 days 01:46:00,1 days 03:00:00,1 days 20:12:00,0 days 06:28:48,1 days 09:44:00,1 days 12:43:12,1 days 22:00:00,0 days 00:51:50.400000,0 days 11:34:00,0 days 17:16:48,1 days 06:08:00
307,6 days 21:36:00,9 days 20:29:00,0 days 01:06:14.400000,1 days 19:44:00,1 days 10:30:00,2 days 09:40:00,0 days 08:16:48,2 days 02:45:00,1 days 22:55:12,2 days 22:45:00,0 days 01:06:14.400000,0 days 10:27:00,0 days 22:04:48,1 days 15:02:00
308,6 days 00:00:00,8 days 13:12:00,0 days 00:57:36,1 days 03:55:00,1 days 06:00:00,2 days 00:22:00,0 days 07:12:00,1 days 16:47:00,1 days 16:48:00,2 days 10:47:00,0 days 00:57:36,0 days 16:34:00,0 days 19:12:00,1 days 10:34:00
309,3 days 21:36:00,5 days 16:40:00,0 days 00:37:26.400000,0 days 21:16:00,0 days 19:30:00,1 days 14:03:00,0 days 04:40:48,1 days 04:13:00,1 days 02:31:12,1 days 14:35:00,0 days 00:37:26.400000,0 days 12:45:00,0 days 12:28:48,0 days 18:52:00
310,6 days 07:12:00,10 days 00:49:00,0 days 01:00:28.800000,1 days 06:30:00,1 days 07:30:00,2 days 00:00:00,0 days 07:33:36,1 days 15:19:00,1 days 18:50:24,2 days 10:21:00,0 days 01:00:28.800000,0 days 20:55:00,0 days 20:09:36,1 days 06:22:00
311,5 days 16:48:00,8 days 02:03:00,0 days 00:54:43.200000,1 days 08:17:00,1 days 04:30:00,1 days 21:37:00,0 days 06:50:24,1 days 15:01:00,1 days 14:45:36,2 days 11:00:00,0 days 00:54:43.200000,0 days 06:32:00,0 days 18:14:24,1 days 02:03:00
312,7 days 12:00:00,10 days 23:50:00,0 days 01:12:00,1 days 22:37:00,1 days 13:30:00,2 days 11:26:00,0 days 09:00:00,2 days 00:52:00,2 days 03:00:00,3 days 01:58:00,0 days 01:12:00,0 days 09:36:00,1 days 00:00:00,1 days 19:22:00
313,6 days 07:12:00,9 days 18:21:00,0 days 01:00:28.800000,0 days 19:46:00,1 days 07:30:00,2 days 09:24:00,0 days 07:33:36,1 days 18:47:00,1 days 18:50:24,2 days 06:20:00,0 days 01:00:28.800000,0 days 13:30:00,0 days 20:09:36,1 days 05:18:00
314,6 days 07:12:00,9 days 14:01:00,0 days 01:00:28.800000,1 days 14:53:00,1 days 07:30:00,2 days 00:20:00,0 days 07:33:36,1 days 20:32:00,1 days 18:50:24,1 days 23:06:00,0 days 01:00:28.800000,0 days 16:30:00,0 days 20:09:36,1 days 13:57:00
315,6 days 07:12:00,9 days 17:21:00,0 days 01:00:28.800000,1 days 09:29:00,1 days 07:30:00,2 days 05:43:00,0 days 07:33:36,1 days 10:15:00,1 days 18:50:24,2 days 08:50:00,0 days 01:00:28.800000,1 days 02:10:00,0 days 20:09:36,1 days 05:22:00
316,3 days 21:36:00,5 days 14:50:00,0 days 00:37:26.400000,1 days 00:50:00,0 days 19:30:00,1 days 06:12:00,0 days 04:40:48,1 days 08:12:00,1 days 02:31:12,1 days 08:48:00,0 days 00:37:26.400000,0 days 15:13:00,0 days 12:28:48,0 days 21:03:00
317,2 days 16:48:00,4 days 09:35:00,0 days 00:25:55.200000,0 days 03:40:00,0 days 13:30:00,1 days 02:03:00,0 days 03:14:24,0 days 14:31:00,0 days 18:21:36,0 days 19:04:00,0 days 00:25:55.200000,0 days 04:11:00,0 days 08:38:24,0 days 12:13:00
318,2 days 09:36:00,3 days 06:03:00,0 days 00:23:02.400000,0 days 12:03:00,0 days 12:00:00,0 days 18:32:00,0 days 02:52:48,0 days 15:16:00,0 days 16:19:12,0 days 23:38:00,0 days 00:23:02.400000,0 days 05:08:00,0 days 07:40:48,0 days 12:28:00
319,4 days 04:48:00,6 days 06:15:00,0 days 00:40:19.200000,0 days 17:04:00,0 days 21:00:00,1 days 14:39:00,0 days 05:02:24,1 days 02:04:00,1 days 04:33:36,1 days 19:26:00,0 days 00:40:19.200000,0 days 14:18:00,0 days 13:26:24,0 days 18:41:00
320,3 days 14:24:00,5 days 04:04:00,0 days 00:34:33.600000,0 days 13:39:00,0 days 18:00:00,1 days 11:35:00,0 days 04:19:12,0 days 22:01:00,1 days 00:28:48,1 days 02:32:00,0 days 00:34:33.600000,0 days 14:07:00,0 days 11:31:12,1 days 00:58:00
321,3 days 07:12:00,5 days 04:03:00,0 days 00:31:40.800000,0 days 14:54:00,0 days 16:30:00,1 days 05:19:00,0 days 03:57:36,0 days 20:11:00,0 days 22:26:24,1 days 02:44:00,0 days 00:31:40.800000,0 days 03:58:00,0 days 10:33:36,0 days 15:17:00
322,3 days 00:00:00,4 days 06:02:00,0 days 00:28:48,0 days 18:35:00,0 days 15:00:00,0 days 22:46:00,0 days 03:36:00,0 days 20:17:00,0 days 20:24:00,1 days 03:25:00,0 days 00:28:48,0 days 09:21:00,0 days 09:36:00,0 days 16:15:00
323,2 days 09:36:00,4 days 04:03:00,0 days 00:23:02.400000,0 days 10:29:00,0 days 12:00:00,0 days 23:13:00,0 days 02:52:48,0 days 15:39:00,0 days 16:19:12,0 days 21:24:00,0 days 00:23:02.400000,0 days 00:56:00,0 days 07:40:48,0 days 10:06:00
324,3 days 00:00:00,4 days 03:45:00,0 days 00:28:48,0 days 16:14:00,0 days 15:00:00,1 days 00:44:00,0 days 03:36:00,0 days 15:58:00,0 days 20:24:00,1 days 10:59:00,0 days 00:28:48,0 days 05:09:00,0 days 09:36:00,0 days 13:23:00
325,2 days 02:24:00,3 days 15:00:00,0 days 00:20:09.600000,0 days 06:03:00,0 days 10:30:00,0 days 17:09:00,0 days 02:31:12,0 days 12:56:00,0 days 14:16:48,0 days 13:59:00,0 days 00:20:09.600000,0 days 04:44:00,0 days 06:43:12,0 days 14:13:00
326,3 days 00:00:00,4 days 06:22:00,0 days 00:28:48,0 days 19:21:00,0 days 15:00:00,1 days 00:06:00,0 days 03:36:00,0 days 16:02:00,0 days 20:24:00,1 days 04:09:00,0 days 00:28:48,0 days 05:52:00,0 days 09:36:00,0 days 22:00:00
327,1 days 19:12:00,2 days 21:35:00,0 days 00:17:16.800000,0 days 06:51:00,0 days 09:00:00,0 days 19:54:00,0 days 02:09:36,0 days 12:59:00,0 days 12:14:24,0 days 17:52:00,0 days 00:17:16.800000,0 days 00:48:00,0 days 05:45:36,0 days 07:06:00
328,2 days 16:48:00,4 days 02:32:00,0 days 00:25:55.200000,0 days 16:01:00,0 days 13:30:00,0 days 22:43:00,0 days 03:14:24,0 days 16:04:00,0 days 18:21:36,0 days 20:29:00,0 days 00:25:55.200000,0 days 03:55:00,0 days 08:38:24,0 days 12:14:00
329,3 days 00:00:00,4 days 14:36:00,0 days 00:28:48,0 days 14:23:00,0 days 15:00:00,1 days 06:06:00,0 days 03:36:00,0 days 18:57:00,0 days 20:24:00,1 days 00:52:00,0 days 00:28:48,0 days 06:27:00,0 days 09:36:00,0 days 13:51:00
330,1 days 12:00:00,2 days 12:37:00,0 days 00:14:24,0 days 05:44:00,0 days 07:30:00,0 days 12:56:00,0 days 01:48:00,0 days 09:03:00,0 days 10:12:00,0 days 15:27:00,0 days 00:14:24,0 days 02:58:00,0 days 04:48:00,0 days 07:30:00
331,1 days 12:00:00,2 days 02:17:00,0 days 00:14:24,0 days 10:51:00,0 days 07:30:00,0 days 12:05:00,0 days 01:48:00,0 days 08:05:00,0 days 10:12:00,0 days 15:24:00,0 days 00:14:24,0 days 03:31:00,0 days 04:48:00,0 days 08:43:00
332,2 days 16:48:00,3 days 21:47:00,0 days 00:25:55.200000,0 days 19:12:00,0 days 13:30:00,1 days 03:14:00,0 days 03:14:24,0 days 12:50:00,0 days 18:21:36,0 days 20:46:00,0 days 00:25:55.200000,0 days 05:01:00,0 days 08:38:24,0 days 13:15:00
333,3 days 00:00:00.001000,3 days 23:40:00,0 days 00:28:48,1 days 12:43:00,0 days 15:00:00,1 days 02:10:00,0 days 03:36:00,0 days 14:28:00,0 days 20:23:59.999000,1 days 08:08:00,0 days 00:28:48,0 days 03:35:00,0 days 09:36:00.001000,0 days 11:01:00
334,1 days 19:12:00,2 days 13:39:00,0 days 00:17:16.800000,0 days 09:33:00,0 days 09:00:00,0 days 14:56:00,0 days 02:09:36,0 days 08:06:00,0 days 12:14:24,0 days 20:14:00,0 days 00:17:16.800000,0 days 04:03:00,0 days 05:45:36,0 days 09:05:00
335,0 days 21:36:00,1 days 04:57:00,0 days 00:08:38.400000,0 days 07:22:00,0 days 04:30:00,0 days 08:00:00,0 days 01:04:48,0 days 04:31:00,0 days 06:07:12,0 days 11:20:00,0 days 00:08:38.400000,0 days 01:03:00,0 days 02:52:48,0 days 04:15:00
336,0 days 14:24:00,0 days 16:45:00,0 days 00:05:45.600000,0 days 07:49:00,0 days 03:00:00,0 days 04:19:00,0 days 00:43:12,0 days 04:57:00,0 days 04:04:48,0 days 05:00:00,0 days 00:05:45.600000,0 days 01:07:00,0 days 01:55:12,0 days 02:00:00
337,0 days 14:24:00,0 days 15:24:00,0 days 00:05:45.600000,0 days 05:28:00,0 days 03:00:00,0 days 06:08:00,0 days 00:43:12,0 days 04:40:00,0 days 04:04:48,0 days 05:30:00,0 days 00:05:45.600000,0 days 01:52:00,0 days 01:55:12,0 days 03:14:00
338,1 days 04:48:00,1 days 09:17:00,0 days 00:11:31.200000,0 days 14:40:00,0 days 06:00:00,0 days 10:34:00,0 days 01:26:24,0 days 07:18:00,0 days 08:09:36,0 days 11:55:00,0 days 00:11:31.200000,0 days 01:53:00,0 days 03:50:24,0 days 09:19:00
340,0 days 07:12:00,0 days 08:34:00,0 days 00:02:52.800000,0 days 05:07:00,0 days 01:30:00,0 days 03:00:00,0 days 00:21:36,0 days 00:46:00,0 days 02:02:24,0 days 03:16:00,0 days 00:02:52.800000,0 days 00:06:00,0 days 00:57:36,0 days 02:00:00
342,0 days 07:12:00,0 days 10:21:00,0 days 00:02:52.800000,0 days 00:05:00,0 days 01:30:00,0 days 01:30:00,0 days 00:21:36,0 days 01:59:00,0 days 02:02:24,0 days 03:00:00,0 days 00:02:52.800000,0 days 00:07:00,0 days 00:57:36,0 days 01:00:00
343,44 days 09:36:00,62 days 10:47:00,0 days 07:06:14.400000,12 days 23:20:00,9 days 06:00:00,21 days 13:10:00,2 days 05:16:48,34 days 00:19:00,12 days 13:55:12,28 days 18:05:00,0 days 07:06:14.400000,6 days 13:53:00,5 days 22:04:48,12 days 17:37:00
345,0 days 07:12:00,0 days 11:08:00,0 days 00:02:52.800000,0 days 00:46:00,0 days 01:30:00,0 days 07:37:00,0 days 00:21:36,0 days 03:13:00,0 days 02:02:24,0 days 06:59:00,0 days 00:02:52.800000,0 days 00:06:00,0 days 00:57:36,0 days 01:00:00
346,83 days 02:24:00,136 days 02:47:00,0 days 13:17:45.600000,62 days 05:01:00,17 days 07:30:00,39 days 07:55:00,4 days 03:43:12,34 days 03:46:00,23 days 13:04:48,37 days 19:37:00,0 days 13:17:45.600000,3 days 14:51:00,11 days 01:55:12,20 days 17:18:00
356,13 days 19:12:00,31 days 07:57:00,0 days 02:12:28.800000,5 days 15:59:00,2 days 21:00:00,2 days 21:07:00,0 days 16:33:36,3 days 21:57:00,3 days 21:50:24,5 days 01:59:00,0 days 02:12:28.800000,2 days 07:13:00,1 days 20:09:36,3 days 19:54:00
357,7 days 19:12:00,18 days 10:29:00,0 days 01:14:52.800000,2 days 03:35:00,1 days 15:00:00,1 days 15:00:00,0 days 09:21:36,3 days 08:36:00,2 days 05:02:24,2 days 03:58:00,0 days 01:14:52.800000,1 days 11:22:00,1 days 00:57:36,1 days 15:59:00
361,6 days 07:12:00,11 days 06:22:00,0 days 01:00:28.800000,0 days 01:09:00,1 days 07:30:00,1 days 07:38:00,0 days 07:33:36,0 days 06:55:00,1 days 18:50:24,5 days 15:23:00,0 days 01:00:28.800000,1 days 03:38:00,0 days 20:09:36,2 days 05:15:00
